year,row,column,x,y,lw_water_fraction,lw_land_fraction,lw_valid_fraction,lc_water_fraction,lc_wetland_fraction,lc_barren_fraction,lc_valid_fraction,both_water_fraction,both_land_fraction,disagreement_fraction,both_valid_fraction
2012,205,1821,378089.81329282,-1949596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,206,1799,356089.81329282,-1950596.102480766,0.973685085773468,0.026314886286854744,1.0,0.5248961448669434,0.47510385513305664,0.0,1.0,0.5248961448669434,0.026314886286854744,0.44878897070884705,1.0
2012,206,1800,357089.81329282,-1950596.102480766,0.788227379322052,0.2117725908756256,1.0,0.7608417868614197,0.23915821313858032,0.0,1.0,0.7608417868614197,0.2117725908756256,0.027385616675019264,1.0
2012,206,1834,391089.81329282,-1950596.102480766,0.723822295665741,0.2761777341365814,1.0,0.723822295665741,0.2761777341365814,0.0,1.0,0.723822295665741,0.2761777341365814,0.0,1.0
2012,206,1835,392089.81329282,-1950596.102480766,0.8486206531524658,0.15137937664985657,1.0,0.8486206531524658,0.15137937664985657,0.0,1.0,0.8486206531524658,0.15137937664985657,0.0,1.0
2012,206,1847,404089.81329282,-1950596.102480766,1.0,0.0,1.0,0.9237722754478455,0.0,0.07622773945331573,1.0,0.9237722754478455,0.0,0.07622773945331573,1.0
2012,206,1848,405089.81329282,-1950596.102480766,1.0,0.0,1.0,0.5441599488258362,0.0,0.45584002137184143,1.0,0.5441599488258362,0.0,0.45584002137184143,1.0
2012,207,1798,355089.81329282,-1951596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,208,1781,338089.81329282,-1952596.102480766,1.0,0.0,1.0,0.7916451096534729,0.2083548754453659,0.0,1.0,0.7916451096534729,0.0,0.2083548754453659,1.0
2012,208,1782,339089.81329282,-1952596.102480766,1.0,0.0,1.0,0.6434116363525391,0.35658833384513855,0.0,1.0,0.6434116363525391,0.0,0.35658833384513855,1.0
2012,208,1791,348089.81329282,-1952596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,208,1792,349089.81329282,-1952596.102480766,0.8491836786270142,0.15081630647182465,1.0,0.8491836786270142,0.15081630647182465,0.0,1.0,0.8491836786270142,0.15081630647182465,0.0,1.0
2012,208,1793,350089.81329282,-1952596.102480766,0.9848334193229675,0.015166589058935642,1.0,0.9848334193229675,0.015166589058935642,0.0,1.0,0.9848334193229675,0.015166589058935642,0.0,1.0
2012,208,1798,355089.81329282,-1952596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,209,1780,337089.81329282,-1953596.102480766,1.0,0.0,1.0,0.8144996762275696,0.1855003535747528,0.0,1.0,0.8144996762275696,0.0,0.1855003535747528,1.0
2012,211,1847,404089.81329282,-1955596.102480766,0.9268785715103149,0.07312143594026566,1.0,0.8056285381317139,0.08689383417367935,0.03435618802905083,1.0,0.8056285381317139,0.07312143594026566,0.12125001847743988,1.0
2012,211,1849,406089.81329282,-1955596.102480766,0.8091749548912048,0.19082507491111755,1.0,0.8091749548912048,0.11222310364246368,0.0,1.0,0.8091749548912048,0.19082507491111755,0.0,1.0
2012,211,1850,407089.81329282,-1955596.102480766,0.9421235918998718,0.05787639319896698,1.0,0.8108577728271484,0.18914224207401276,0.0,1.0,0.8108577728271484,0.05787639319896698,0.13126584887504578,1.0
2012,211,1851,408089.81329282,-1955596.102480766,0.9161295294761658,0.08387049287557602,1.0,0.8125447034835815,0.18745528161525726,0.0,1.0,0.8125447034835815,0.08387049287557602,0.10358479619026184,1.0
2012,211,1855,412089.81329282,-1955596.102480766,0.8193339109420776,0.18066605925559998,1.0,0.8193339109420776,0.0,0.0,1.0,0.8193339109420776,0.18066605925559998,0.0,1.0
2012,213,1769,326089.81329282,-1957596.102480766,0.8218096494674683,0.17819032073020935,1.0,0.6862922310829163,0.31370773911476135,0.0,1.0,0.6862922310829163,0.17819032073020935,0.135517418384552,1.0
2012,213,1778,335089.81329282,-1957596.102480766,1.0,0.0,1.0,0.9502434730529785,0.04975651204586029,0.0,1.0,0.9502434730529785,0.0,0.04975651204586029,1.0
2012,213,1822,379089.81329282,-1957596.102480766,0.685897946357727,0.31410202383995056,1.0,0.685897946357727,0.31410202383995056,0.0,1.0,0.685897946357727,0.31410202383995056,0.0,1.0
2012,213,1823,380089.81329282,-1957596.102480766,0.8862338662147522,0.1137661263346672,1.0,0.8862338662147522,0.1137661263346672,0.0,1.0,0.8862338662147522,0.1137661263346672,0.0,1.0
2012,215,1775,332089.81329282,-1959596.102480766,1.0,0.0,1.0,0.982072114944458,0.017927873879671097,0.0,1.0,0.982072114944458,0.0,0.017927873879671097,1.0
2012,217,1841,398089.81329282,-1961596.102480766,1.0,0.0,1.0,0.6759566068649292,0.3240434229373932,0.0,1.0,0.6759566068649292,0.0,0.3240434229373932,1.0
2012,218,1773,330089.81329282,-1962596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,219,1771,328089.81329282,-1963596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,219,1843,400089.81329282,-1963596.102480766,1.0,0.0,1.0,0.6827155947685242,0.2941332459449768,0.0,1.0,0.6827155947685242,0.0,0.31728440523147583,1.0
2012,222,1765,322089.81329282,-1966596.102480766,1.0,0.0,1.0,0.9280345439910889,0.07196545600891113,0.0,1.0,0.9280345439910889,0.0,0.07196545600891113,1.0
2012,222,1820,377089.81329282,-1966596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,223,1807,364089.81329282,-1967596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,223,1813,370089.81329282,-1967596.102480766,1.0,0.0,1.0,0.9994664192199707,0.0005335718160495162,0.0,1.0,0.9994664192199707,0.0,0.0005335718160495162,1.0
2012,223,1814,371089.81329282,-1967596.102480766,1.0,0.0,1.0,0.9370632171630859,0.0,0.06293679028749466,1.0,0.9370632171630859,0.0,0.06293679028749466,1.0
2012,223,1821,378089.81329282,-1967596.102480766,0.9875798225402832,0.012420195154845715,1.0,0.8604122400283813,0.13958778977394104,0.0,1.0,0.8604122400283813,0.012420195154845715,0.12716759741306305,1.0
2012,223,1842,399089.81329282,-1967596.102480766,1.0,0.0,1.0,0.8037492036819458,0.1468551754951477,0.0,1.0,0.8037492036819458,0.0,0.196250781416893,1.0
2012,224,1764,321089.81329282,-1968596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,224,1765,322089.81329282,-1968596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,224,1813,370089.81329282,-1968596.102480766,1.0,0.0,1.0,0.7718973755836487,0.18695446848869324,9.02539977687411e-05,1.0,0.7718973755836487,0.0,0.22810259461402893,1.0
2012,224,1822,379089.81329282,-1968596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,225,1760,317089.81329282,-1969596.102480766,1.0,0.0,1.0,0.9443570971488953,0.055642884224653244,0.0,1.0,0.9443570971488953,0.0,0.055642884224653244,1.0
2012,225,1761,318089.81329282,-1969596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,225,1764,321089.81329282,-1969596.102480766,0.7860630750656128,0.2139369547367096,1.0,0.5817798376083374,0.4182201623916626,0.0,1.0,0.5817798376083374,0.2139369547367096,0.2042832225561142,1.0
2012,225,1765,322089.81329282,-1969596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,225,1811,368089.81329282,-1969596.102480766,0.9734479784965515,0.02655204012989998,1.0,0.05122756212949753,0.25725245475769043,0.2139369547367096,1.0,0.05122756212949753,0.02655204012989998,0.9222204089164734,1.0
2012,225,1821,378089.81329282,-1969596.102480766,0.9678142666816711,0.03218572586774826,1.0,0.7788662314414978,0.221133753657341,0.0,1.0,0.7788662314414978,0.03218572586774826,0.18894802033901215,1.0
2012,226,1819,376089.81329282,-1970596.102480766,0.9399250745773315,0.06007494404911995,1.0,0.5277136564254761,0.46136727929115295,0.0,1.0,0.5277136564254761,0.06007494404911995,0.4122113883495331,1.0
2012,226,1820,377089.81329282,-1970596.102480766,0.9999774694442749,2.2532618459081277e-05,1.0,0.9012474417686462,0.09875256568193436,0.0,1.0,0.9012474417686462,2.2532618459081277e-05,0.09873003512620926,1.0
2012,227,1789,346089.81329282,-1971596.102480766,0.8318553566932678,0.16814462840557098,1.0,0.8229213953018188,0.17707861959934235,0.0,1.0,0.8229213953018188,0.16814462840557098,0.008934004232287407,1.0
2012,227,1800,357089.81329282,-1971596.102480766,1.0,0.0,1.0,0.9860544800758362,0.0027285083197057247,0.011217036284506321,1.0,0.9860544800758362,0.0,0.013945545069873333,1.0
2012,227,1802,359089.81329282,-1971596.102480766,0.8426772952079773,0.1573226898908615,1.0,0.6255536079406738,0.37382856011390686,0.0,1.0,0.6255536079406738,0.1573226898908615,0.21712368726730347,1.0
2012,227,1803,360089.81329282,-1971596.102480766,0.8415360450744629,0.1584639549255371,1.0,0.6260138154029846,0.15878362953662872,0.21393752098083496,1.0,0.6260138154029846,0.1584639549255371,0.21552222967147827,1.0
2012,227,1805,362089.81329282,-1971596.102480766,1.0,0.0,1.0,0.23393121361732483,0.43323779106140137,0.2139374166727066,1.0,0.23393121361732483,0.0,0.7660687565803528,1.0
2012,227,1819,376089.81329282,-1971596.102480766,1.0,0.0,1.0,0.9849509000778198,0.015049118548631668,0.0,1.0,0.9849509000778198,0.0,0.015049118548631668,1.0
2012,227,1841,398089.81329282,-1971596.102480766,1.0,0.0,1.0,0.8737345933914185,0.12626542150974274,0.0,1.0,0.8737345933914185,0.0,0.12626542150974274,1.0
2012,228,1755,312089.81329282,-1972596.102480766,1.0,0.0,1.0,0.4276174008846283,0.5150060653686523,0.0,1.0,0.4276174008846283,0.0,0.5723826289176941,1.0
2012,228,1767,324089.81329282,-1972596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,228,1768,325089.81329282,-1972596.102480766,0.9570258855819702,0.04297409579157829,1.0,0.9570258855819702,0.04297409579157829,0.0,1.0,0.9570258855819702,0.04297409579157829,0.0,1.0
2012,229,1758,315089.81329282,-1973596.102480766,1.0,0.0,1.0,0.8658229112625122,0.134177103638649,0.0,1.0,0.8658229112625122,0.0,0.134177103638649,1.0
2012,229,1767,324089.81329282,-1973596.102480766,0.8459945321083069,0.15400543808937073,1.0,0.6320565938949585,0.3679434359073639,0.0,1.0,0.6320565938949585,0.15400543808937073,0.21393798291683197,1.0
2012,229,1768,325089.81329282,-1973596.102480766,0.7691037058830261,0.23089630901813507,1.0,0.7691037058830261,0.23089630901813507,0.0,1.0,0.7691037058830261,0.23089630901813507,0.0,1.0
2012,229,1800,357089.81329282,-1973596.102480766,1.0,0.0,1.0,0.7696936726570129,0.13080507516860962,0.09950126707553864,1.0,0.7696936726570129,0.0,0.23030634224414825,1.0
2012,230,1762,319089.81329282,-1974596.102480766,0.9001707434654236,0.09982924908399582,1.0,0.9001707434654236,0.09982924908399582,0.0,1.0,0.9001707434654236,0.09982924908399582,0.0,1.0
2012,230,1763,320089.81329282,-1974596.102480766,0.8440564274787903,0.1559435874223709,1.0,0.8440564274787903,0.1559435874223709,0.0,1.0,0.8440564274787903,0.1559435874223709,0.0,1.0
2012,230,1779,336089.81329282,-1974596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,230,1781,338089.81329282,-1974596.102480766,1.0,0.0,1.0,0.9535840153694153,0.04641599580645561,0.0,1.0,0.9535840153694153,0.0,0.04641599580645561,1.0
2012,230,1782,339089.81329282,-1974596.102480766,0.8632379770278931,0.13676203787326813,1.0,0.835853636264801,0.16414634883403778,0.0,1.0,0.835853636264801,0.13676203787326813,0.0273843165487051,1.0
2012,230,1800,357089.81329282,-1974596.102480766,0.9289947748184204,0.07100523263216019,1.0,0.3305394947528839,0.05317917838692665,0.4393223822116852,1.0,0.3305394947528839,0.07100523263216019,0.5984552502632141,1.0
2012,230,1823,380089.81329282,-1974596.102480766,1.0,0.0,1.0,0.9193733930587769,0.04610306769609451,0.0,1.0,0.9193733930587769,0.0,0.08062659204006195,1.0
2012,231,1758,315089.81329282,-1975596.102480766,0.867190420627594,0.13280954957008362,1.0,0.7490224838256836,0.2405286431312561,0.010448861867189407,1.0,0.7490224838256836,0.13280954957008362,0.118167944252491,1.0
2012,231,1760,317089.81329282,-1975596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,231,1775,332089.81329282,-1975596.102480766,1.0,0.0,1.0,0.42481380701065063,0.32436513900756836,0.250821053981781,1.0,0.42481380701065063,0.0,0.5751861929893494,1.0
2012,231,1776,333089.81329282,-1975596.102480766,1.0,0.0,1.0,0.3629837930202484,0.21638208627700806,0.42063412070274353,1.0,0.3629837930202484,0.0,0.6370161771774292,1.0
2012,231,1779,336089.81329282,-1975596.102480766,0.9639123678207397,0.03608762472867966,1.0,0.5236602425575256,0.269771933555603,0.20656780898571014,1.0,0.5236602425575256,0.03608762472867966,0.4402521252632141,1.0
2012,231,1780,337089.81329282,-1975596.102480766,0.6929507851600647,0.3070492446422577,1.0,0.6732903718948364,0.31933897733688354,0.00737063167616725,1.0,0.6732903718948364,0.3070492446422577,0.019660374149680138,1.0
2012,231,1781,338089.81329282,-1975596.102480766,0.7860615253448486,0.21393844485282898,1.0,0.6135664582252502,0.38643351197242737,0.0,1.0,0.6135664582252502,0.21393844485282898,0.1724950671195984,1.0
2012,231,1782,339089.81329282,-1975596.102480766,0.7480775117874146,0.25192245841026306,1.0,0.5664961338043213,0.4335038661956787,0.0,1.0,0.5664961338043213,0.25192245841026306,0.18158139288425446,1.0
2012,231,1824,381089.81329282,-1975596.102480766,1.0,0.0,1.0,0.7959386706352234,0.15166275203227997,0.0,1.0,0.7959386706352234,0.0,0.2040613293647766,1.0
2012,232,1771,328089.81329282,-1976596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,232,1772,329089.81329282,-1976596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,232,1773,330089.81329282,-1976596.102480766,1.0,0.0,1.0,0.7428126931190491,0.13870273530483246,0.11848454177379608,1.0,0.7428126931190491,0.0,0.25718727707862854,1.0
2012,232,1785,342089.81329282,-1976596.102480766,0.9789314866065979,0.021068504080176353,1.0,0.5195238590240479,0.10896431654691696,0.3504433333873749,1.0,0.5195238590240479,0.021068504080176353,0.45940765738487244,1.0
2012,232,1798,355089.81329282,-1976596.102480766,0.9798866510391235,0.020113365724682808,1.0,0.7891947627067566,0.12270420044660568,0.08810103684663773,1.0,0.7891947627067566,0.020113365724682808,0.19069187343120575,1.0
2012,232,1825,382089.81329282,-1976596.102480766,0.8122189044952393,0.18778108060359955,1.0,0.6494578719139099,0.031316351145505905,0.16276101768016815,1.0,0.6494578719139099,0.18778108060359955,0.16276101768016815,1.0
2012,232,1826,383089.81329282,-1976596.102480766,0.9476785659790039,0.05232143774628639,1.0,0.9476785659790039,0.05232143774628639,0.0,1.0,0.9476785659790039,0.05232143774628639,0.0,1.0
2012,232,1827,384089.81329282,-1976596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,233,1739,296089.81329282,-1977596.102480766,0.9918740391731262,0.008125937543809414,1.0,0.5416973829269409,0.4583026170730591,0.0,1.0,0.5416973829269409,0.008125937543809414,0.4501766860485077,1.0
2012,233,1742,299089.81329282,-1977596.102480766,0.9688402414321899,0.031159784644842148,1.0,0.8913700580596924,0.10862994939088821,0.0,1.0,0.8913700580596924,0.031159784644842148,0.07747016102075577,1.0
2012,233,1771,328089.81329282,-1977596.102480766,1.0,0.0,1.0,0.9421774744987488,0.057822540402412415,0.0,1.0,0.9421774744987488,0.0,0.057822540402412415,1.0
2012,233,1778,335089.81329282,-1977596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,233,1779,336089.81329282,-1977596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,234,1735,292089.81329282,-1978596.102480766,0.7712534070014954,0.22874657809734344,1.0,0.4905712306499481,0.5094287395477295,0.0,1.0,0.4905712306499481,0.22874657809734344,0.28068217635154724,1.0
2012,234,1739,296089.81329282,-1978596.102480766,1.0,0.0,1.0,0.8498049974441528,0.15019497275352478,0.0,1.0,0.8498049974441528,0.0,0.15019497275352478,1.0
2012,234,1768,325089.81329282,-1978596.102480766,1.0,0.0,1.0,0.6408305764198303,0.3591694235801697,0.0,1.0,0.6408305764198303,0.0,0.3591694235801697,1.0
2012,234,1791,348089.81329282,-1978596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,235,1735,292089.81329282,-1979596.102480766,0.9196420907974243,0.08035793900489807,1.0,0.9196420907974243,0.08035793900489807,0.0,1.0,0.9196420907974243,0.08035793900489807,0.0,1.0
2012,235,1736,293089.81329282,-1979596.102480766,0.6825324892997742,0.31746751070022583,1.0,0.6825324892997742,0.31746751070022583,0.0,1.0,0.6825324892997742,0.31746751070022583,0.0,1.0
2012,235,1737,294089.81329282,-1979596.102480766,0.9968631863594055,0.003136818530037999,1.0,0.9968631863594055,0.003136818530037999,0.0,1.0,0.9968631863594055,0.003136818530037999,0.0,1.0
2012,235,1793,350089.81329282,-1979596.102480766,1.0,0.0,1.0,0.6317271590232849,0.3682728111743927,0.0,1.0,0.6317271590232849,0.0,0.3682728111743927,1.0
2012,235,1794,351089.81329282,-1979596.102480766,1.0,0.0,1.0,0.6331783533096313,0.36682161688804626,0.0,1.0,0.6331783533096313,0.0,0.36682161688804626,1.0
2012,235,1795,352089.81329282,-1979596.102480766,1.0,0.0,1.0,0.8737002015113831,0.12629981338977814,0.0,1.0,0.8737002015113831,0.0,0.12629981338977814,1.0
2012,236,1735,292089.81329282,-1980596.102480766,0.9395915269851685,0.060408443212509155,1.0,0.9395915269851685,0.060408443212509155,0.0,1.0,0.9395915269851685,0.060408443212509155,0.0,1.0
2012,237,1729,286089.81329282,-1981596.102480766,1.0,0.0,1.0,0.8643189072608948,0.13568109273910522,0.0,1.0,0.8643189072608948,0.0,0.13568109273910522,1.0
2012,238,1730,287089.81329282,-1982596.102480766,1.0,0.0,1.0,0.9559525847434998,0.04404739290475845,0.0,1.0,0.9559525847434998,0.0,0.04404739290475845,1.0
2012,238,1731,288089.81329282,-1982596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,238,1745,302089.81329282,-1982596.102480766,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2012,238,1799,356089.81329282,-1982596.102480766,1.0,0.0,1.0,0.8768123388290405,0.0,0.12318767607212067,1.0,0.8768123388290405,0.0,0.12318767607212067,1.0
2012,243,1760,317089.81329282,-1987596.102480766,0.989291787147522,0.010708238929510117,1.0,0.989291787147522,0.010708238929510117,0.0,1.0,0.989291787147522,0.010708238929510117,0.0,1.0
2012,244,1763,320089.81329282,-1988596.102480766,1.0,0.0,1.0,0.8086590766906738,0.04362761601805687,0.147713303565979,1.0,0.8086590766906738,0.0,0.19134092330932617,1.0
2012,247,1760,317089.81329282,-1991596.102480766,1.0,0.0,1.0,0.6385393738746643,0.3614606559276581,0.0,1.0,0.6385393738746643,0.0,0.3614606559276581,1.0
2012,247,1761,318089.81329282,-1991596.102480766,1.0,0.0,1.0,0.5338515043258667,0.4661484956741333,0.0,1.0,0.5338515043258667,0.0,0.4661484956741333,1.0
2012,248,1719,276089.81329282,-1992596.102480766,0.8870759010314941,0.11292412132024765,1.0,0.6751130223274231,0.3248869478702545,0.0,1.0,0.6751130223274231,0.11292412132024765,0.21196283400058746,1.0
